WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
17;27/01/2025;17:05;Damac;Al-Ittihad;2;1;1
17;27/01/2025;18:10;Al-Shabab;Al-Fayha;2;1;1
17;27/01/2025;20:00;Al-Qadsiah;Al-Hilal;2;1;1
18;30/01/2025;17:00;Al-Orobah;Al-Ahli;0;2;-2
18;30/01/2025;18:15;Al-Riyadh SC;Al-Wehda;1;0;1
18;30/01/2025;20:00;Al-Raed;Al-Nassr;1;2;-1
18;31/01/2025;16:45;Al-Fayha;Al-Taawoun;0;0;0
18;31/01/2025;18:15;Al-Hilal;Al Okhdood SC;4;0;4
18;31/01/2025;20:00;Al-Ettifaq;Al-Shabab;3;1;2
18;01/02/2025;16:25;Al-Khaleej;Damac;1;1;0
18;01/02/2025;18:00;Al-Fateh;Al-Qadsiah;1;1;0
18;01/02/2025;20:00;Al-Ittihad;Al Kholood Saudi Club;4;3;1
19;06/02/2025;18:05;Al-Qadsiah;Al-Raed;2;0;2
19;06/02/2025;18:20;Al-Shabab;Al-Khaleej;5;1;4
19;06/02/2025;20:00;Al-Taawoun;Al-Ittihad;1;2;-1
19;07/02/2025;16:05;Al-Orobah;Al-Wehda;4;2;2
19;07/02/2025;18:20;Al-Nassr;Al-Fayha;3;0;3
19;07/02/2025;20:00;Al-Ahli;Al-Fateh;2;0;2
19;08/02/2025;16:55;Al Kholood Saudi Club;Al-Riyadh SC;3;2;1
19;08/02/2025;18:40;Al Okhdood SC;Al-Ettifaq;0;2;-2
19;08/02/2025;20:00;Damac;Al-Hilal;2;2;0
20;13/02/2025;17:10;Al Okhdood SC;Damac;0;0;0
20;13/02/2025;18:25;Al-Shabab;Al-Qadsiah;2;3;-1
20;13/02/2025;20:30;Al-Ahli;Al-Nassr;2;3;-1
20;14/02/2025;17:10;Al-Orobah;Al Kholood Saudi Club;2;0;2
20;14/02/2025;18:05;Al-Ettifaq;Al-Fateh;1;2;-1
20;14/02/2025;20:00;Al-Hilal;Al-Riyadh SC;1;1;0
20;15/02/2025;16:35;Al-Khaleej;Al-Taawoun;0;1;-1
20;15/02/2025;18:30;Al-Raed;Al-Fayha;0;2;-2
20;15/02/2025;20:30;Al-Wehda;Al-Ittihad;1;4;-3
21;20/02/2025;18:15;Al-Fateh;Al-Orobah;1;0;1
21;20/02/2025;18:30;Al-Fayha;Al-Khaleej;0;0;0
21;20/02/2025;20:00;Al-Riyadh SC;Al-Raed;1;3;-2
21;21/02/2025;17:20;Damac;Al-Ahli;0;2;-2
21;21/02/2025;18:10;Al-Qadsiah;Al Okhdood SC;2;0;2
21;21/02/2025;20:00;Al-Nassr;Al-Ettifaq;2;3;-1
21;22/02/2025;16:00;Al Kholood Saudi Club;Al-Wehda;1;0;1
21;22/02/2025;17:05;Al-Taawoun;Al-Shabab;2;2;0
21;22/02/2025;21:15;Al-Ittihad;Al-Hilal;4;1;3
22;24/02/2025;17:15;Al Okhdood SC;Al-Fateh;1;3;-2
22;24/02/2025;18:50;Damac;Al-Orobah;1;2;-1
22;25/02/2025;17:10;Al-Raed;Al-Shabab;1;2;-1
22;25/02/2025;18:30;Al-Hilal;Al Kholood Saudi Club;5;1;4
22;25/02/2025;20:00;Al-Wehda;Al-Nassr;0;2;-2
22;25/02/2025;20:30;Al-Ahli;Al-Qadsiah;4;1;3
22;26/02/2025;18:15;Al-Ettifaq;Al-Taawoun;1;0;1
22;26/02/2025;18:30;Al-Riyadh SC;Al-Fayha;0;0;0
22;26/02/2025;20:00;Al-Khaleej;Al-Ittihad;1;1;0
23;28/02/2025;22:00;Al-Orobah;Al-Nassr;0;3;-3
23;28/02/2025;22:00;Al-Hilal;Al-Ahli;2;3;-1
23;28/02/2025;22:00;Al-Shabab;Damac;2;0;2
23;01/03/2025;22:00;Al Kholood Saudi Club;Al-Khaleej;2;1;1
23;01/03/2025;22:00;Al-Fayha;Al-Wehda;0;0;0
23;01/03/2025;22:00;Al-Fateh;Al-Taawoun;1;2;-1
23;02/03/2025;22:00;Al-Raed;Al-Ettifaq;1;1;0
23;02/03/2025;22:00;Al-Qadsiah;Al-Riyadh SC;1;0;1
23;02/03/2025;22:00;Al-Ittihad;Al Okhdood SC;1;1;0
24;06/03/2025;22:00;Al-Qadsiah;Al-Ittihad;1;1;0
24;06/03/2025;22:00;Al Kholood Saudi Club;Al-Fateh;2;1;1
24;06/03/2025;23:00;Al-Wehda;Al-Raed;3;1;2
24;07/03/2025;22:00;Al-Ahli;Al-Khaleej;2;2;0
24;07/03/2025;22:00;Al-Nassr;Al-Shabab;2;2;0
24;07/03/2025;22:00;Al-Fayha;Al-Hilal;0;2;-2
24;08/03/2025;22:00;Al-Riyadh SC;Al Okhdood SC;1;0;1
24;08/03/2025;22:00;Al-Orobah;Al-Ettifaq;1;2;-1
24;08/03/2025;22:00;Al-Taawoun;Damac;3;0;3
25;13/03/2025;22:00;Al-Fateh;Al-Raed;3;1;2
25;13/03/2025;22:00;Al-Ittihad;Al-Riyadh SC;2;1;1
25;13/03/2025;22:00;Al-Shabab;Al-Orobah;6;0;6
25;14/03/2025;22:00;Al-Khaleej;Al-Wehda;0;2;-2
25;14/03/2025;22:00;Damac;Al-Qadsiah;1;0;1
25;14/03/2025;22:00;Al-Nassr;Al Kholood Saudi Club;3;1;2
25;15/03/2025;22:00;Al-Ettifaq;Al-Fayha;0;2;-2
25;15/03/2025;22:00;Al-Taawoun;Al-Hilal;0;2;-2
25;15/03/2025;22:00;Al Okhdood SC;Al-Ahli;2;1;1
26;04/04/2025;17:30;Al Kholood Saudi Club;Al-Taawoun;0;2;-2
26;04/04/2025;17:45;Al-Orobah;Al Okhdood SC;0;1;-1
26;04/04/2025;21:00;Al-Hilal;Al-Nassr;1;3;-2
26;05/04/2025;17:05;Al-Qadsiah;Al-Ettifaq;1;1;0
