WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
26;14/03/2025;20:00;Beveren;RWDM;0;2;-2
26;15/03/2025;16:00;RSCA Futures;Seraing;1;1;0
26;15/03/2025;16:00;Francs Borains;Zulte Waregem;1;3;-2
26;15/03/2025;20:00;Lommel;Patro Eisden;0;1;-1
26;15/03/2025;20:00;Lokeren-Temse;RFC Liège;2;1;1
27;28/03/2025;20:00;RWDM;Seraing;3;0;3
27;29/03/2025;16:00;Jong Genk;La Louvière;0;1;-1
27;29/03/2025;20:00;Lierse;Beveren;0;1;-1
27;29/03/2025;20:00;Zulte Waregem;RSCA Futures;3;1;2
27;30/03/2025;13:30;Lokeren-Temse;Lommel;1;0;1
27;30/03/2025;16:00;RFC Liège;Patro Eisden;2;2;0
27;30/03/2025;19:15;Eupen;Club NXT;1;0;1
28;04/04/2025;20:00;Beveren;Eupen;3;0;3
28;04/04/2025;20:00;Patro Eisden;RWDM;1;1;0
28;05/04/2025;16:00;RSCA Futures;Lokeren-Temse;0;2;-2
28;05/04/2025;20:00;Lommel;Jong Genk;2;0;2
28;05/04/2025;20:00;Club NXT;RFC Liège;2;1;1
28;06/04/2025;16:00;La Louvière;Francs Borains;2;1;1
28;06/04/2025;19:15;Seraing;Zulte Waregem;0;0;0
29;11/04/2025;20:00;RWDM;Lommel;0;1;-1
29;11/04/2025;20:00;Lierse;Patro Eisden;1;0;1
29;12/04/2025;16:00;Eupen;Seraing;2;1;1
29;12/04/2025;20:00;Lokeren-Temse;Zulte Waregem;2;0;2
29;13/04/2025;13:30;Beveren;Club NXT;2;2;0
29;13/04/2025;16:00;RFC Liège;Jong Genk;3;1;2
29;13/04/2025;19:15;Francs Borains;RSCA Futures;3;2;1
30;18/04/2025;20:00;Club NXT;Francs Borains;2;0;2
30;18/04/2025;20:00;Patro Eisden;Eupen;1;0;1
30;18/04/2025;20:00;RSCA Futures;Beveren;0;4;-4
30;18/04/2025;20:00;Lommel;La Louvière;1;2;-1
30;18/04/2025;20:00;Zulte Waregem;RWDM;2;1;1
30;18/04/2025;20:00;Seraing;Lokeren-Temse;0;4;-4
30;18/04/2025;20:00;Jong Genk;Lierse;1;3;-2
