WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
20;06/03/2025;13:00;Vorskla Poltava;Karpaty Lviv;0;0;0
20;06/03/2025;15:30;FC LNZ Cherkasy;Dynamo Kyiv;1;2;-1
20;06/03/2025;18:00;Shakhtar;Kryvbas;1;1;0
20;07/03/2025;13:00;FK Livyi Bereh;Veres Rivne;2;0;2
20;07/03/2025;15:30;FK Kolos;FC Oleksandriya;0;1;-1
20;07/03/2025;18:00;Zorya Luhansk;Obolon-Brovar Kyiv;2;1;1
20;08/03/2025;15:30;FK Inhulets;Rukh Lviv;0;1;-1
21;11/03/2025;13:00;FC Oleksandriya;Obolon-Brovar Kyiv;4;0;4
21;11/03/2025;15:30;Veres Rivne;FC Polissya Zhytomyr;5;1;4
21;11/03/2025;15:30;Dynamo Kyiv;Zorya Luhansk;2;2;0
21;11/03/2025;18:00;Karpaty Lviv;Shakhtar;0;0;0
21;15/03/2025;18:00;Rukh Lviv;Vorskla Poltava;0;1;-1
21;16/03/2025;13:00;FK Inhulets;Chornomorets Odesa;1;0;1
21;16/03/2025;15:30;FC LNZ Cherkasy;FK Kolos;2;0;2
22;28/03/2025;13:20;FK Inhulets;Veres Rivne;0;0;0
22;28/03/2025;15:30;FC LNZ Cherkasy;FC Polissya Zhytomyr;0;1;-1
22;29/03/2025;13:00;FK Livyi Bereh;FC Oleksandriya;0;1;-1
22;29/03/2025;15:30;Obolon-Brovar Kyiv;Shakhtar;0;2;-2
22;29/03/2025;18:00;Rukh Lviv;Dynamo Kyiv;0;2;-2
22;30/03/2025;13:00;Vorskla Poltava;Kryvbas;0;1;-1
22;30/03/2025;15:30;Karpaty Lviv;Chornomorets Odesa;4;0;4
22;30/03/2025;18:00;Zorya Luhansk;FK Kolos;0;3;-3
23;04/04/2025;15:30;FK Inhulets;Obolon-Brovar Kyiv;0;1;-1
23;05/04/2025;13:00;Vorskla Poltava;Zorya Luhansk;1;2;-1
23;05/04/2025;15:30;Chornomorets Odesa;FC LNZ Cherkasy;1;0;1
23;06/04/2025;13:00;FC Oleksandriya;Kryvbas;1;0;1
23;06/04/2025;15:30;Dynamo Kyiv;FK Livyi Bereh;2;0;2
23;06/04/2025;18:00;Shakhtar;Veres Rivne;3;0;3
23;07/04/2025;15:30;FK Kolos;Rukh Lviv;0;1;-1
23;07/04/2025;18:00;FC Polissya Zhytomyr;Karpaty Lviv;1;1;0
24;11/04/2025;15:30;FC LNZ Cherkasy;Shakhtar;1;4;-3
24;12/04/2025;13:00;Kryvbas;Dynamo Kyiv;0;2;-2
24;12/04/2025;15:30;Rukh Lviv;FC Oleksandriya;1;1;0
24;12/04/2025;18:00;Obolon-Brovar Kyiv;Chornomorets Odesa;1;0;1
24;13/04/2025;13:00;Vorskla Poltava;FC Polissya Zhytomyr;0;2;-2
24;13/04/2025;15:30;FK Livyi Bereh;FK Kolos;0;2;-2
24;13/04/2025;18:00;Zorya Luhansk;Veres Rivne;1;2;-1
24;14/04/2025;15:30;FK Inhulets;Karpaty Lviv;1;2;-1
5;16/04/2025;14:00;Kryvbas;Shakhtar;1;2;-1
25;18/04/2025;13:00;Vorskla Poltava;FC Oleksandriya;1;3;-2
25;18/04/2025;18:00;Dynamo Kyiv;Obolon-Brovar Kyiv;3;0;3
25;19/04/2025;13:00;Karpaty Lviv;Rukh Lviv;3;1;2
25;19/04/2025;15:30;FK Livyi Bereh;FC Polissya Zhytomyr;1;1;0
25;19/04/2025;18:00;Shakhtar;FK Kolos;2;4;-2
25;20/04/2025;13:00;Kryvbas;Zorya Luhansk;3;0;3
25;20/04/2025;15:30;FK Inhulets;FC LNZ Cherkasy;0;0;0
25;20/04/2025;18:00;Veres Rivne;Chornomorets Odesa;2;1;1
26;25/04/2025;15:30;FK Inhulets;FC Oleksandriya;0;1;-1
26;25/04/2025;18:00;Zorya Luhansk;FK Livyi Bereh;2;1;1
26;26/04/2025;13:00;Chornomorets Odesa;Rukh Lviv;1;2;-1
26;26/04/2025;15:30;FC LNZ Cherkasy;Kryvbas;0;0;0
26;26/04/2025;18:00;Obolon-Brovar Kyiv;Karpaty Lviv;2;2;0
26;27/04/2025;13:00;Vorskla Poltava;Veres Rivne;3;0;3
26;27/04/2025;15:30;FK Kolos;FC Polissya Zhytomyr;1;1;0
26;27/04/2025;18:00;Shakhtar;Dynamo Kyiv;2;2;0
16;30/04/2025;13:00;FK Inhulets;Zorya Luhansk;1;0;1
27;02/05/2025;15:30;FK Livyi Bereh;Karpaty Lviv;2;3;-1
