WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
15;09/11/2024;18:30;Vojvodina;Mladost Lučani;0;0;0
15;10/11/2024;13:00;Napredak Kruš;FK Jedinstvo Ub;2;1;1
15;10/11/2024;15:00;FK Železničar Pančevo;TSC Bačka Top;3;3;0
15;10/11/2024;15:00;Partizan;Radnički Kragujevac;2;2;0
15;10/11/2024;17:00;OFK Beograd;Red Star;0;1;-1
16;23/11/2024;14:00;Radnički Niš;Čukarički;2;2;0
16;23/11/2024;15:00;Spartak Subotic;Novi Pazar;1;1;0
16;23/11/2024;19:00;Vojvodina;Tekstilac Odžaci;0;0;0
16;24/11/2024;14:00;OFK Beograd;Mladost Lučani;0;0;0
16;24/11/2024;16:00;Partizan;Napredak Kruš;0;0;0
16;24/11/2024;18:00;FK Železničar Pančevo;Radnički Kragujevac;1;1;0
17;29/11/2024;14:30;Novi Pazar;Vojvodina;0;4;-4
17;29/11/2024;16:30;Čukarički;Spartak Subotic;1;2;-1
17;29/11/2024;18:30;Tekstilac Odžaci;OFK Beograd;2;0;2
17;30/11/2024;14:00;Radnički Kragujevac;FK IMT Novi Beograd;1;3;-2
17;30/11/2024;14:00;Napredak Kruš;FK Železničar Pančevo;1;2;-1
17;30/11/2024;14:55;Partizan;FK Jedinstvo Ub;3;0;3
17;30/11/2024;17:00;Mladost Lučani;Red Star;0;2;-2
17;01/12/2024;17:00;TSC Bačka Top;Radnički Niš;4;1;3
5;04/12/2024;16:30;Partizan;Radnički Niš;3;1;2
6;04/12/2024;18:30;Red Star;TSC Bačka Top;3;1;2
18;07/12/2024;17:00;Red Star;Tekstilac Odžaci;6;0;6
18;08/12/2024;13:00;FK Jedinstvo Ub;Mladost Lučani;1;2;-1
18;08/12/2024;15:00;Vojvodina;Čukarički;0;1;-1
18;08/12/2024;17:00;Spartak Subotic;TSC Bačka Top;0;0;0
18;08/12/2024;19:00;FK Železničar Pančevo;Partizan;0;1;-1
18;09/12/2024;14:00;OFK Beograd;Novi Pazar;1;1;0
18;09/12/2024;16:00;FK IMT Novi Beograd;Napredak Kruš;3;2;1
18;09/12/2024;18:00;Radnički Niš;Radnički Kragujevac;1;2;-1
6;12/12/2024;16:30;Spartak Subotic;Partizan;2;1;1
19;14/12/2024;13:00;Tekstilac Odžaci;Mladost Lučani;1;0;1
19;14/12/2024;16:00;FK Železničar Pančevo;FK Jedinstvo Ub;6;0;6
19;15/12/2024;13:00;Napredak Kruš;Radnički Niš;2;1;1
19;15/12/2024;14:00;Čukarički;OFK Beograd;0;1;-1
19;15/12/2024;15:00;Novi Pazar;Red Star;1;7;-6
19;15/12/2024;16:30;TSC Bačka Top;Vojvodina;1;3;-2
19;16/12/2024;17:00;Radnički Kragujevac;Spartak Subotic;2;0;2
19;16/12/2024;19:00;Partizan;FK IMT Novi Beograd;1;1;0
16;18/12/2024;16:00;FK Jedinstvo Ub;Red Star;0;4;-4
20;20/12/2024;17:00;Mladost Lučani;Novi Pazar;1;3;-2
20;21/12/2024;13:00;FK IMT Novi Beograd;FK Železničar Pančevo;1;1;0
20;21/12/2024;14:00;Vojvodina;Radnički Kragujevac;3;2;1
20;21/12/2024;16:00;Radnički Niš;Partizan;0;1;-1
20;22/12/2024;13:00;FK Jedinstvo Ub;Tekstilac Odžaci;1;0;1
20;22/12/2024;15:00;Red Star;Čukarički;5;2;3
20;22/12/2024;17:00;Spartak Subotic;Napredak Kruš;0;2;-2
20;23/12/2024;14:30;OFK Beograd;TSC Bačka Top;2;2;0
16;26/12/2024;13:00;FK IMT Novi Beograd;TSC Bačka Top;0;2;-2
21;31/01/2025;17:00;Napredak Kruš;Vojvodina;1;1;0
21;01/02/2025;14:00;Čukarički;Mladost Lučani;0;0;0
21;01/02/2025;16:00;Novi Pazar;Tekstilac Odžaci;2;3;-1
21;01/02/2025;18:30;Partizan;Spartak Subotic;2;2;0
21;02/02/2025;14:00;FK IMT Novi Beograd;FK Jedinstvo Ub;2;0;2
21;02/02/2025;16:00;TSC Bačka Top;Red Star;1;2;-1
21;02/02/2025;17:00;FK Železničar Pančevo;Radnički Niš;0;0;0
21;03/02/2025;17:00;Radnički Kragujevac;OFK Beograd;2;0;2
22;07/02/2025;15:00;Tekstilac Odžaci;Čukarički;0;1;-1
22;08/02/2025;14:00;Mladost Lučani;TSC Bačka Top;4;1;3
22;08/02/2025;16:00;Red Star;Radnički Kragujevac;6;0;6
22;08/02/2025;18:30;Vojvodina;Partizan;0;0;0
22;09/02/2025;14:00;FK Jedinstvo Ub;Novi Pazar;0;1;-1
22;09/02/2025;16:00;OFK Beograd;Napredak Kruš;0;2;-2
22;09/02/2025;18:00;Radnički Niš;FK IMT Novi Beograd;3;0;3
22;09/02/2025;18:30;Spartak Subotic;FK Železničar Pančevo;0;0;0
23;15/02/2025;13:00;FK IMT Novi Beograd;Spartak Subotic;1;2;-1
23;15/02/2025;14:00;Partizan;OFK Beograd;4;1;3
23;15/02/2025;15:00;Napredak Kruš;Red Star;0;4;-4
23;16/02/2025;13:00;Radnički Kragujevac;Mladost Lučani;1;0;1
23;16/02/2025;13:55;Radnički Niš;FK Jedinstvo Ub;1;4;-3
23;16/02/2025;17:00;TSC Bačka Top;Tekstilac Odžaci;1;2;-1
23;17/02/2025;15:00;Čukarički;Novi Pazar;1;1;0
23;17/02/2025;17:00;FK Železničar Pančevo;Vojvodina;1;1;0
24;21/02/2025;15:00;Spartak Subotic;Radnički Niš;1;1;0
24;21/02/2025;16:00;Tekstilac Odžaci;Radnički Kragujevac;0;1;-1
24;22/02/2025;13:00;Vojvodina;FK IMT Novi Beograd;0;1;-1
24;22/02/2025;16:00;Red Star;Partizan;3;3;0
24;23/02/2025;17:00;Mladost Lučani;Napredak Kruš;1;0;1
24;23/02/2025;20:00;FK Jedinstvo Ub;Čukarički;0;1;-1
24;24/02/2025;16:30;Novi Pazar;TSC Bačka Top;2;1;1
25;26/02/2025;13:00;Spartak Subotic;FK Jedinstvo Ub;1;0;1
25;26/02/2025;16:00;FK Železničar Pančevo;Red Star;1;3;-2
25;26/02/2025;18:05;Partizan;Mladost Lučani;2;0;2
25;26/02/2025;18:30;Radnički Niš;Vojvodina;1;4;-3
25;26/02/2025;19:30;FK IMT Novi Beograd;OFK Beograd;1;1;0
25;27/02/2025;17:00;Napredak Kruš;Tekstilac Odžaci;1;1;0
25;27/02/2025;18:30;Radnički Kragujevac;Novi Pazar;2;0;2
25;27/02/2025;19:00;TSC Bačka Top;Čukarički;2;1;1
26;02/03/2025;13:00;OFK Beograd;Radnički Niš;2;0;2
26;02/03/2025;14:00;Tekstilac Odžaci;Partizan;1;4;-3
26;02/03/2025;16:00;Red Star;FK IMT Novi Beograd;4;0;4
26;02/03/2025;17:00;Vojvodina;Spartak Subotic;1;3;-2
26;03/03/2025;14:00;FK Jedinstvo Ub;TSC Bačka Top;4;1;3
26;03/03/2025;16:30;Novi Pazar;Napredak Kruš;2;0;2
26;03/03/2025;18:30;Mladost Lučani;FK Železničar Pančevo;1;1;0
26;03/03/2025;20:00;Čukarički;Radnički Kragujevac;1;1;0
27;07/03/2025;18:00;Spartak Subotic;OFK Beograd;0;1;-1
27;07/03/2025;20:00;FK Železničar Pančevo;Tekstilac Odžaci;3;0;3
