WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
14;15/12/2024;17:30;Dortmund;Hoffenheim;1;1;0
14;15/12/2024;19:30;RB Leipzig;Eint Frankfurt;2;1;1
15;20/12/2024;20:30;Bayern Munich;RB Leipzig;5;1;4
15;21/12/2024;15:30;Werder Bremen;Union Berlin;4;1;3
15;21/12/2024;15:30;Eint Frankfurt;Mainz 05;1;3;-2
15;21/12/2024;15:30;Stuttgart;St. Pauli;0;1;-1
15;21/12/2024;15:30;Hoffenheim;Gladbach;1;2;-1
15;21/12/2024;15:30;Holstein Kiel;Augsburg;5;1;4
15;21/12/2024;18:30;Leverkusen;Freiburg;5;1;4
15;22/12/2024;15:30;Bochum;Heidenheim;2;0;2
15;22/12/2024;17:30;Wolfsburg;Dortmund;1;3;-2
16;10/01/2025;20:45;Dortmund;Leverkusen;2;3;-1
16;11/01/2025;15:30;Mainz 05;Bochum;2;0;2
16;11/01/2025;15:30;St. Pauli;Eint Frankfurt;0;1;-1
16;11/01/2025;15:30;Heidenheim;Union Berlin;2;0;2
16;11/01/2025;15:30;Freiburg;Holstein Kiel;3;2;1
16;11/01/2025;15:30;Hoffenheim;Wolfsburg;0;1;-1
16;11/01/2025;18:30;Gladbach;Bayern Munich;0;1;-1
16;12/01/2025;15:30;RB Leipzig;Werder Bremen;4;2;2
16;12/01/2025;17:30;Augsburg;Stuttgart;0;1;-1
17;14/01/2025;18:30;Holstein Kiel;Dortmund;4;2;2
17;14/01/2025;20:30;Wolfsburg;Gladbach;5;1;4
17;14/01/2025;20:30;Leverkusen;Mainz 05;1;0;1
17;14/01/2025;20:30;Eint Frankfurt;Freiburg;4;1;3
17;15/01/2025;18:30;Bochum;St. Pauli;1;0;1
17;15/01/2025;20:30;Union Berlin;Augsburg;0;2;-2
17;15/01/2025;20:30;Stuttgart;RB Leipzig;2;1;1
17;15/01/2025;20:30;Werder Bremen;Heidenheim;3;3;0
17;15/01/2025;20:30;Bayern Munich;Hoffenheim;5;0;5
18;17/01/2025;20:30;Eint Frankfurt;Dortmund;2;0;2
18;18/01/2025;15:30;Holstein Kiel;Hoffenheim;1;3;-2
18;18/01/2025;15:30;Heidenheim;St. Pauli;0;2;-2
18;18/01/2025;15:30;Bochum;RB Leipzig;3;3;0
18;18/01/2025;15:30;Stuttgart;Freiburg;4;0;4
18;18/01/2025;15:30;Bayern Munich;Wolfsburg;3;2;1
18;18/01/2025;18:30;Leverkusen;Gladbach;3;1;2
18;19/01/2025;15:30;Union Berlin;Mainz 05;2;1;1
18;19/01/2025;17:30;Werder Bremen;Augsburg;0;2;-2
19;24/01/2025;20:30;Wolfsburg;Holstein Kiel;2;2;0
19;25/01/2025;15:30;Freiburg;Bayern Munich;1;2;-1
19;25/01/2025;15:30;RB Leipzig;Leverkusen;2;2;0
19;25/01/2025;15:30;Dortmund;Werder Bremen;2;2;0
19;25/01/2025;15:30;Augsburg;Heidenheim;2;1;1
19;25/01/2025;15:30;Mainz 05;Stuttgart;2;0;2
19;25/01/2025;18:30;Gladbach;Bochum;3;0;3
19;26/01/2025;15:30;Hoffenheim;Eint Frankfurt;2;2;0
19;26/01/2025;17:30;St. Pauli;Union Berlin;3;0;3
20;31/01/2025;20:30;Werder Bremen;Mainz 05;1;0;1
20;01/02/2025;15:30;Heidenheim;Dortmund;1;2;-1
20;01/02/2025;15:30;St. Pauli;Augsburg;1;1;0
20;01/02/2025;15:30;Bayern Munich;Holstein Kiel;4;3;1
20;01/02/2025;15:30;Bochum;Freiburg;0;1;-1
20;01/02/2025;15:30;Stuttgart;Gladbach;1;2;-1
20;01/02/2025;18:30;Union Berlin;RB Leipzig;0;0;0
20;02/02/2025;15:30;Eint Frankfurt;Wolfsburg;1;1;0
20;02/02/2025;17:30;Leverkusen;Hoffenheim;3;1;2
21;07/02/2025;20:30;Bayern Munich;Werder Bremen;3;0;3
21;08/02/2025;15:30;Freiburg;Heidenheim;1;0;1
21;08/02/2025;15:30;Dortmund;Stuttgart;1;2;-1
21;08/02/2025;15:30;Wolfsburg;Leverkusen;0;0;0
21;08/02/2025;15:30;Hoffenheim;Union Berlin;0;4;-4
21;08/02/2025;15:30;Mainz 05;Augsburg;0;0;0
21;08/02/2025;18:30;Gladbach;Eint Frankfurt;1;1;0
21;09/02/2025;15:30;Holstein Kiel;Bochum;2;2;0
21;09/02/2025;17:30;RB Leipzig;St. Pauli;2;0;2
22;14/02/2025;20:30;Augsburg;RB Leipzig;0;0;0
22;15/02/2025;15:30;Stuttgart;Wolfsburg;1;2;-1
22;15/02/2025;15:30;Union Berlin;Gladbach;1;2;-1
22;15/02/2025;15:30;St. Pauli;Freiburg;0;1;-1
22;15/02/2025;15:30;Bochum;Dortmund;2;0;2
22;15/02/2025;18:30;Leverkusen;Bayern Munich;0;0;0
22;16/02/2025;15:30;Werder Bremen;Hoffenheim;1;3;-2
22;16/02/2025;17:30;Eint Frankfurt;Holstein Kiel;3;1;2
22;16/02/2025;19:30;Heidenheim;Mainz 05;0;2;-2
23;21/02/2025;20:30;Freiburg;Werder Bremen;5;0;5
23;22/02/2025;15:30;Mainz 05;St. Pauli;2;0;2
23;22/02/2025;15:30;Wolfsburg;Bochum;1;1;0
23;22/02/2025;15:30;Gladbach;Augsburg;0;3;-3
23;22/02/2025;15:30;Holstein Kiel;Leverkusen;0;2;-2
23;22/02/2025;18:30;Dortmund;Union Berlin;6;0;6
23;23/02/2025;15:30;RB Leipzig;Heidenheim;2;2;0
23;23/02/2025;17:30;Bayern Munich;Eint Frankfurt;4;0;4
23;23/02/2025;19:30;Hoffenheim;Stuttgart;1;1;0
24;28/02/2025;20:30;Stuttgart;Bayern Munich;1;3;-2
24;01/03/2025;15:30;Werder Bremen;Wolfsburg;1;2;-1
24;01/03/2025;15:30;RB Leipzig;Mainz 05;1;2;-1
24;01/03/2025;15:30;Heidenheim;Gladbach;0;3;-3
24;01/03/2025;15:30;Bochum;Hoffenheim;0;1;-1
24;01/03/2025;15:30;St. Pauli;Dortmund;0;2;-2
24;01/03/2025;18:30;Eint Frankfurt;Leverkusen;1;4;-3
24;02/03/2025;15:30;Union Berlin;Holstein Kiel;0;1;-1
24;02/03/2025;17:30;Augsburg;Freiburg;0;0;0
25;07/03/2025;20:30;Gladbach;Mainz 05;1;3;-2
25;08/03/2025;15:30;Leverkusen;Werder Bremen;0;2;-2
25;08/03/2025;15:30;Bayern Munich;Bochum;2;3;-1
25;08/03/2025;15:30;Holstein Kiel;Stuttgart;2;2;0
25;08/03/2025;15:30;Wolfsburg;St. Pauli;1;1;0
25;08/03/2025;15:30;Dortmund;Augsburg;0;1;-1
25;08/03/2025;18:30;Freiburg;RB Leipzig;0;0;0
25;09/03/2025;15:30;Eint Frankfurt;Union Berlin;1;2;-1
25;09/03/2025;17:30;Hoffenheim;Heidenheim;1;1;0
26;14/03/2025;20:30;St. Pauli;Hoffenheim;1;0;1
26;15/03/2025;15:30;Union Berlin;Bayern Munich;1;1;0
26;15/03/2025;15:30;Werder Bremen;Gladbach;2;4;-2
26;15/03/2025;15:30;Mainz 05;Freiburg;2;2;0
26;15/03/2025;15:30;Augsburg;Wolfsburg;1;0;1
26;15/03/2025;18:30;RB Leipzig;Dortmund;2;0;2
26;16/03/2025;15:30;Bochum;Eint Frankfurt;1;3;-2
26;16/03/2025;17:30;Heidenheim;Holstein Kiel;3;1;2
26;16/03/2025;19:30;Stuttgart;Leverkusen;3;4;-1
27;28/03/2025;20:30;Leverkusen;Bochum;3;1;2
27;29/03/2025;15:30;Hoffenheim;Augsburg;1;1;0
27;29/03/2025;15:30;Holstein Kiel;Werder Bremen;0;3;-3
27;29/03/2025;15:30;Gladbach;RB Leipzig;1;0;1
27;29/03/2025;15:30;Bayern Munich;St. Pauli;3;2;1
27;29/03/2025;15:30;Wolfsburg;Heidenheim;0;1;-1
27;29/03/2025;18:30;Eint Frankfurt;Stuttgart;1;0;1
27;30/03/2025;15:30;Freiburg;Union Berlin;1;2;-1
27;30/03/2025;17:30;Dortmund;Mainz 05;3;1;2
28;04/04/2025;20:30;Augsburg;Bayern Munich;1;3;-2
28;05/04/2025;15:30;Mainz 05;Holstein Kiel;1;1;0
28;05/04/2025;15:30;RB Leipzig;Hoffenheim;3;1;2
28;05/04/2025;15:30;Freiburg;Dortmund;1;4;-3
28;05/04/2025;15:30;Bochum;Stuttgart;0;4;-4
28;05/04/2025;15:30;Heidenheim;Leverkusen;0;1;-1
28;05/04/2025;18:30;Werder Bremen;Eint Frankfurt;2;0;2
28;06/04/2025;15:30;St. Pauli;Gladbach;1;1;0
28;06/04/2025;17:30;Union Berlin;Wolfsburg;1;0;1
29;11/04/2025;20:30;Wolfsburg;RB Leipzig;2;3;-1
29;12/04/2025;15:30;Hoffenheim;Mainz 05;2;0;2
29;12/04/2025;15:30;Gladbach;Freiburg;1;2;-1
29;12/04/2025;15:30;Bochum;Augsburg;1;2;-1
29;12/04/2025;15:30;Leverkusen;Union Berlin;0;0;0
29;12/04/2025;15:30;Holstein Kiel;St. Pauli;1;2;-1
29;12/04/2025;18:30;Bayern Munich;Dortmund;2;2;0
29;13/04/2025;15:30;Stuttgart;Werder Bremen;1;2;-1
29;13/04/2025;17:30;Eint Frankfurt;Heidenheim;3;0;3
30;19/04/2025;15:30;RB Leipzig;Holstein Kiel;1;1;0
30;19/04/2025;15:30;Freiburg;Hoffenheim;3;2;1
30;19/04/2025;15:30;Werder Bremen;Bochum;1;0;1
30;19/04/2025;15:30;Heidenheim;Bayern Munich;0;4;-4
30;19/04/2025;15:30;Mainz 05;Wolfsburg;2;2;0
30;19/04/2025;18:30;Union Berlin;Stuttgart;4;4;0
30;20/04/2025;15:30;Augsburg;Eint Frankfurt;0;0;0
30;20/04/2025;17:30;Dortmund;Gladbach;3;2;1
30;20/04/2025;19:30;St. Pauli;Leverkusen;1;1;0
31;25/04/2025;20:30;Stuttgart;Heidenheim;0;1;-1
31;26/04/2025;15:30;Hoffenheim;Dortmund;2;3;-1
31;26/04/2025;15:30;Bayern Munich;Mainz 05;3;0;3
31;26/04/2025;15:30;Leverkusen;Augsburg;2;0;2
31;26/04/2025;15:30;Holstein Kiel;Gladbach;4;3;1
31;26/04/2025;15:30;Wolfsburg;Freiburg;0;1;-1
31;26/04/2025;18:30;Eint Frankfurt;RB Leipzig;4;0;4
31;27/04/2025;15:30;Bochum;Union Berlin;1;1;0
31;27/04/2025;17:30;Werder Bremen;St. Pauli;0;0;0
32;02/05/2025;20:30;Heidenheim;Bochum;0;0;0
32;03/05/2025;15:30;St. Pauli;Stuttgart;0;1;-1
32;03/05/2025;15:30;Gladbach;Hoffenheim;4;4;0
32;03/05/2025;15:30;RB Leipzig;Bayern Munich;3;3;0
32;03/05/2025;15:30;Union Berlin;Werder Bremen;2;2;0
32;03/05/2025;18:30;Dortmund;Wolfsburg;4;0;4
32;04/05/2025;15:30;Augsburg;Holstein Kiel;1;3;-2
32;04/05/2025;17:30;Freiburg;Leverkusen;2;2;0
32;04/05/2025;19:30;Mainz 05;Eint Frankfurt;1;1;0
33;09/05/2025;20:30;Wolfsburg;Hoffenheim;2;2;0
33;10/05/2025;15:30;Bochum;Mainz 05;1;4;-3
33;10/05/2025;15:30;Werder Bremen;RB Leipzig;0;0;0
33;10/05/2025;15:30;Holstein Kiel;Freiburg;1;2;-1
33;10/05/2025;15:30;Union Berlin;Heidenheim;0;3;-3
33;10/05/2025;18:30;Bayern Munich;Gladbach;2;0;2
33;11/05/2025;15:30;Leverkusen;Dortmund;2;4;-2
33;11/05/2025;17:30;Eint Frankfurt;St. Pauli;2;2;0
33;11/05/2025;19:30;Stuttgart;Augsburg;4;0;4
34;17/05/2025;15:30;RB Leipzig;Stuttgart;2;3;-1
34;17/05/2025;15:30;Gladbach;Wolfsburg;0;1;-1
34;17/05/2025;15:30;Heidenheim;Werder Bremen;1;4;-3
34;17/05/2025;15:30;St. Pauli;Bochum;0;2;-2
34;17/05/2025;15:30;Freiburg;Eint Frankfurt;1;3;-2
34;17/05/2025;15:30;Augsburg;Union Berlin;1;2;-1
34;17/05/2025;15:30;Mainz 05;Leverkusen;2;2;0
34;17/05/2025;15:30;Dortmund;Holstein Kiel;3;0;3
34;17/05/2025;15:30;Hoffenheim;Bayern Munich;0;4;-4
