WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
28;26/04/2025;17:00;Newcastle;W Sydney;0;1;-1
28;26/04/2025;19:35;Melb City;Adelaide;0;0;0
28;27/04/2025;17:00;Auckland FC;Perth Glory;1;0;1
28;27/04/2025;17:00;Western United;Sydney FC;1;0;1
29;02/05/2025;19:35;Central Coast;Brisbane;1;2;-1
29;03/05/2025;17:00;Melb City;Sydney FC;5;1;4
29;03/05/2025;18:00;Western United;Auckland FC;4;2;2
29;03/05/2025;19:05;Macarthur FC;W Sydney;1;3;-2
29;04/05/2025;17:00;Melb Victory;Newcastle;1;1;0
29;04/05/2025;17:00;Wellington;Perth Glory;0;2;-2
